Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7360038,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,2001,SEX_MLE,,,,,,,44.9 [43.5-46.6],44.91497527,43.48761889,46.64847745,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7361160,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,2017,SEX_BTSX,,,,,,,71.6 [70.9-72.5],71.60611249,70.94567821,72.45110999,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7361324,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2015,SEX_MLE,,,,,,,73.6 [73.2-74.1],73.59516819,73.18115795,74.10368695,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7361529,WHOSIS_000001,COUNTRY,SLV,YEAR,AMR,Americas,SEX,2018,SEX_BTSX,,,,,,,74.7 [74.5-74.9],74.65055232,74.45452472,74.88826983,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7362633,WHOSIS_000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2010,SEX_FMLE,,,,,,,77.7 [77.5-78.0],77.71578806,77.46917154,78.02610709,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7362725,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2001,SEX_MLE,,,,,,,75.8 [75.8-75.8],75.76509469,75.7504168,75.84338301,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7362761,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,2008,SEX_BTSX,,,,,,,72.4 [71.9-72.8],72.35184572,71.91878787,72.82963811,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7362884,WHOSIS_000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,77.3 [77.3-77.4],77.28173956,77.27317365,77.35816131,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7364012,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,2008,SEX_BTSX,,,,,,,73.8 [73.8-74.0],73.82988623,73.78826397,73.96355884,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7365574,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_MLE,,,,,,,81.0 [80.4-81.7],80.97624201,80.448574,81.6798283,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7366763,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,2019,SEX_MLE,,,,,,,65.6 [64.6-66.6],65.57886304,64.64837222,66.6490853,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7366937,WHOSIS_000001,COUNTRY,ISR,YEAR,EUR,Europe,SEX,2005,SEX_MLE,,,,,,,77.7 [77.7-77.8],77.68934233,77.66843419,77.78840399,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7368531,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,,,,,,,61.9 [61.1-63.0],61.94948428,61.05632318,62.9698426,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7369048,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,2009,SEX_FMLE,,,,,,,69.6 [69.1-70.2],69.61635482,69.10930525,70.16880864,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7369246,WHOSIS_000001,COUNTRY,CAN,YEAR,AMR,Americas,SEX,2007,SEX_BTSX,,,,,,,80.4 [80.3-80.5],80.38195578,80.31146904,80.45244253,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7369591,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2006,SEX_FMLE,,,,,,,81.8 [81.7-81.9],81.76145818,81.73301002,81.85775088,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7369877,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,,,,,,,76.9 [76.8-77.1],76.92244716,76.81234,77.10040243,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7370516,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,2002,SEX_MLE,,,,,,,72.8 [72.6-73.1],72.81013223,72.5844821,73.06674204,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7370611,WHOSIS_000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,,,,,,,63.0 [62.3-63.9],62.96002316,62.31093618,63.88672105,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7373153,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,,,,,,,67.5 [67.0-68.1],67.541782,67.03035837,68.08147822,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7373207,WHOSIS_000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_BTSX,,,,,,,50.7 [49.3-51.9],50.66979598,49.32177801,51.91442821,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7375899,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2002,SEX_MLE,,,,,,,65.8 [65.3-66.3],65.80096076,65.28237153,66.31067089,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7375998,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,2000,SEX_MLE,,,,,,,72.3 [72.1-72.6],72.32203653,72.08513718,72.58687185,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7377368,WHOSIS_000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_BTSX,,,,,,,69.8 [69.6-70.1],69.78931749,69.55193679,70.10483915,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7377665,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,2016,SEX_FMLE,,,,,,,64.8 [64.1-65.5],64.83970048,64.09183141,65.51806029,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7378245,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,2011,SEX_MLE,,,,,,,74.9 [74.8-75.1],74.94445959,74.83906256,75.10227631,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7378301,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2005,SEX_FMLE,,,,,,,64.3 [63.5-65.0],64.27731426,63.45808639,65.00140746,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7380015,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2008,SEX_MLE,,,,,,,77.6 [77.5-77.7],77.59900942,77.5417078,77.65631104,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7380215,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,2007,SEX_MLE,,,,,,,72.5 [72.5-72.6],72.48988114,72.47209982,72.57131177,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7380873,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,2004,SEX_BTSX,,,,,,,58.9 [58.0-59.8],58.86876901,58.0146411,59.75568968,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7381767,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2005,SEX_BTSX,,,,,,,76.0 [76.0-76.1],75.99869845,75.97161943,76.10339525,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7381964,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,2013,SEX_FMLE,,,,,,,63.9 [63.1-64.7],63.89689964,63.0610874,64.70537178,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7383580,WHOSIS_000001,COUNTRY,MRT,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,,,,,,,65.9 [65.2-66.6],65.90883345,65.23431251,66.57847307,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7383933,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2005,SEX_BTSX,,,,,,,72.5 [72.4-72.7],72.47648279,72.37599544,72.68474683,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7383998,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,2013,SEX_MLE,,,,,,,68.2 [68.0-68.4],68.18380659,68.03537326,68.38103663,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7384187,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,2009,SEX_FMLE,,,,,,,80.5 [80.5-80.7],80.54419412,80.47377386,80.68783363,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7384279,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2011,SEX_BTSX,,,,,,,75.4 [75.3-75.6],75.42631561,75.28221145,75.61169138,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7384402,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,,,,,,,67.4 [66.7-68.3],67.40275668,66.69912399,68.27025192,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7385849,WHOSIS_000001,COUNTRY,DNK,YEAR,EUR,Europe,SEX,2012,SEX_MLE,,,,,,,78.1 [78.1-78.2],78.10683839,78.09874789,78.20394042,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7386351,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,2017,SEX_FMLE,,,,,,,80.8 [80.8-80.9],80.80024565,80.75356127,80.8990381,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7386664,WHOSIS_000001,COUNTRY,SVN,YEAR,EUR,Europe,SEX,2002,SEX_BTSX,,,,,,,76.5 [76.4-76.7],76.50389555,76.42437347,76.65791933,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7387000,WHOSIS_000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,2010,SEX_BTSX,,,,,,,79.9 [79.8-79.9],79.86591036,79.84213255,79.94841855,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7388289,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2010,SEX_MLE,,,,,,,72.1 [71.7-72.6],72.13946836,71.67895249,72.63932789,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7389083,WHOSIS_000001,COUNTRY,SLV,YEAR,AMR,Americas,SEX,2018,SEX_MLE,,,,,,,69.8 [69.6-70.1],69.84388761,69.59816529,70.13776614,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7391474,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,,,,,,,71.2 [70.7-71.7],71.17810896,70.72880512,71.74063461,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7391926,WHOSIS_000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2008,SEX_MLE,,,,,,,77.6 [77.5-77.8],77.57965015,77.49134186,77.78028945,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7392698,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,2007,SEX_MLE,,,,,,,54.0 [53.1-54.9],54.02064857,53.1336272,54.89367777,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7392802,WHOSIS_000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,2009,SEX_MLE,,,,,,,65.7 [64.8-66.7],65.67469815,64.8298779,66.72276515,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7393155,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,,,,,,,49.1 [48.1-50.4],49.10182257,48.07522717,50.38022375,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7395035,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,2006,SEX_FMLE,,,,,,,77.6 [77.4-78.0],77.64857465,77.40312976,78.00510049,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7397632,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2008,SEX_MLE,,,,,,,71.2 [71.2-71.2],71.16781499,71.16264484,71.23020702,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7397955,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,2016,SEX_BTSX,,,,,,,78.3 [78.2-78.4],78.28594377,78.23125121,78.42395542,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7398052,WHOSIS_000001,COUNTRY,AGO,YEAR,AFR,Africa,SEX,2011,SEX_MLE,,,,,,,56.6 [55.7-57.7],56.60611027,55.67647835,57.71878225,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7398729,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2007,SEX_FMLE,,,,,,,66.4 [65.7-67.3],66.43760404,65.66964094,67.32821429,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7401634,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2007,SEX_MLE,,,,,,,77.6 [77.5-77.6],77.56477206,77.50382999,77.62571413,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7401810,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,2003,SEX_BTSX,,,,,,,73.8 [73.7-73.9],73.78042489,73.73157663,73.89594458,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7402079,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2006,SEX_MLE,,,,,,,68.2 [67.5-68.9],68.2019149,67.53987559,68.88026371,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7403020,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,71.8 [71.2-72.7],71.79337527,71.16025562,72.67567095,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7403303,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,2021,SEX_MLE,,,,,,,70.5 [70.2-71.0],70.49563595,70.1510119,70.95986878,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7405411,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2002,SEX_FMLE,,,,,,,77.0 [76.8-77.2],76.98796559,76.84692288,77.18421888,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7405510,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2002,SEX_MLE,,,,,,,76.4 [76.4-76.5],76.42889406,76.39618897,76.53508802,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7407433,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2020,SEX_MLE,,,,,,,57.6 [56.4-58.6],57.60120318,56.35160154,58.61366244,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7407952,WHOSIS_000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_BTSX,,,,,,,67.8 [66.8-68.7],67.75900519,66.7877535,68.72642371,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7408456,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2006,SEX_FMLE,,,,,,,78.8 [78.5-79.3],78.81846587,78.528082,79.25313137,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7408583,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,2008,SEX_BTSX,,,,,,,69.8 [69.2-70.5],69.78566323,69.2007063,70.4877512,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7409690,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,,,,,,,66.4 [65.5-67.5],66.39715563,65.45276047,67.49938942,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7410975,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,,,,,,,56.4 [55.8-57.2],56.3951405,55.76131225,57.22580786,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7411427,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,2014,SEX_MLE,,,,,,,73.3 [73.2-73.4],73.25106768,73.19844382,73.37144081,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7414498,WHOSIS_000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2019,SEX_FMLE,,,,,,,83.6 [83.6-83.7],83.59929764,83.5597976,83.7174456,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7414996,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_FMLE,,,,,,,71.6 [71.4-71.8],71.57886769,71.42717983,71.83232906,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7415155,WHOSIS_000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,,,,,,,73.3 [73.0-73.7],73.33613101,73.04598285,73.72505855,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7415436,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,2013,SEX_MLE,,,,,,,75.8 [75.7-76.0],75.82860634,75.72594224,75.98780522,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7416770,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,,,,,,,57.8 [56.8-58.8],57.84629101,56.8061043,58.80653135,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7416788,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,2006,SEX_FMLE,,,,,,,55.9 [55.1-56.7],55.87489052,55.07424584,56.72622765,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7417354,WHOSIS_000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2004,SEX_MLE,,,,,,,66.5 [66.1-66.9],66.50482162,66.09322808,66.89112986,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7417477,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,,,,,,,75.3 [75.2-75.6],75.33905852,75.20480555,75.57169069,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7417564,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2015,SEX_MLE,,,,,,,75.2 [75.0-75.5],75.23984156,74.98365973,75.53115902,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7417582,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,82.9 [82.9-83.1],82.93662831,82.85392665,83.08309464,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7417909,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2019,SEX_FMLE,,,,,,,72.0 [71.3-72.8],72.04070291,71.25190599,72.83042079,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7418528,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2012,SEX_BTSX,,,,,,,72.2 [71.7-72.9],72.2449478,71.72879318,72.94317053,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7419060,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2011,SEX_MLE,,,,,,,60.3 [59.8-61.0],60.27009416,59.77055879,60.96370997,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7419128,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2008,SEX_MLE,,,,,,,72.5 [72.4-72.7],72.5285675,72.39024392,72.73140297,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7419252,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2020,SEX_MLE,,,,,,,70.1 [69.1-71.1],70.10294255,69.0828345,71.07628171,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7419519,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2018,SEX_FMLE,,,,,,,77.6 [77.5-77.6],77.57565528,77.5201708,77.63113975,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7420394,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2003,SEX_FMLE,,,,,,,77.1 [77.1-77.3],77.14641753,77.05251336,77.30346039,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7420882,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,2002,SEX_BTSX,,,,,,,53.8 [52.8-54.7],53.80580675,52.78213875,54.69142795,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7420974,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,,,,,,,70.6 [70.1-71.2],70.55687146,70.08985536,71.24597595,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7421594,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,2014,SEX_MLE,,,,,,,64.2 [63.3-65.1],64.23525785,63.25530236,65.09655549,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7421954,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2001,SEX_FMLE,,,,,,,78.2 [78.2-78.3],78.24184854,78.22493801,78.3284336,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7421999,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,2021,SEX_BTSX,,,,,,,79.7 [79.6-79.8],79.65119873,79.61368198,79.75914465,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7422813,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2018,SEX_MLE,,,,,,,74.0 [73.8-74.1],73.9705578,73.84947523,74.13944111,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7423973,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2020,SEX_FMLE,,,,,,,60.9 [59.8-61.8],60.86584484,59.83887872,61.82854571,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
