SpatialDimType,SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue
COUNTRY,SDN,Eastern Mediterranean,2009,Female,67.69298609
COUNTRY,SLV,Americas,2001,Female,75.48204483
GLOBAL,GLOBAL,,2007,Male,66.92483749
COUNTRY,BTN,South-East Asia,2014,Male,71.90211137
COUNTRY,BDI,Africa,2010,Both,59.59915923
COUNTRY,GRD,Americas,2000,Both,71.59448817
COUNTRY,MAR,Eastern Mediterranean,2005,Both,71.23383994
COUNTRY,DOM,Americas,2015,Male,69.94614966
COUNTRY,YEM,Eastern Mediterranean,2020,Both,66.51267259
COUNTRY,ERI,Africa,2007,Male,56.22302757
COUNTRY,KAZ,Europe,2005,Both,65.06712568
GLOBAL,GLOBAL,,2016,Male,69.88453447
REGION,EUR,,2015,Female,80.24968729
COUNTRY,ARG,Americas,2017,Female,79.5931731
COUNTRY,DZA,Africa,2002,Female,74.24577961
COUNTRY,MLI,Africa,2016,Female,61.09241624
COUNTRY,AFG,Eastern Mediterranean,2020,Female,61.68773538
COUNTRY,ARE,Eastern Mediterranean,2017,Female,81.82099841
COUNTRY,AFG,Eastern Mediterranean,2001,Female,54.57005863
COUNTRY,UKR,Europe,2003,Both,67.52472284
COUNTRY,HND,Americas,2013,Male,67.22278929
COUNTRY,SGP,Western Pacific,2007,Male,78.11003083
COUNTRY,ETH,Africa,2007,Male,58.61373432
COUNTRY,MMR,South-East Asia,2002,Male,57.79438185
COUNTRY,PSE,Eastern Mediterranean,2006,Male,65.33308002
COUNTRY,IND,South-East Asia,2003,Female,65.89296488
COUNTRY,THA,South-East Asia,2021,Both,75.29014364
REGION,AFR,,2021,Female,65.37137734
COUNTRY,CAN,Americas,2016,Male,79.85222647
COUNTRY,BGD,South-East Asia,2016,Female,74.6002018
COUNTRY,PNG,Western Pacific,2002,Female,64.28966355
COUNTRY,CHE,Europe,2014,Both,82.84919576
COUNTRY,ECU,Americas,2014,Both,76.8969622
COUNTRY,FIN,Europe,2017,Both,81.32143707
COUNTRY,SRB,Europe,2003,Female,75.04955136
COUNTRY,MRT,Africa,2011,Male,68.97293045
COUNTRY,MDG,Africa,2000,Female,59.79081187
COUNTRY,AUT,Europe,2012,Male,78.23869357
COUNTRY,BGD,South-East Asia,2015,Female,74.34652618
COUNTRY,USA,Americas,2002,Both,76.84998093
COUNTRY,USA,Americas,2019,Male,76.53353103
COUNTRY,IND,South-East Asia,2007,Male,64.65614187
COUNTRY,LTU,Europe,2011,Male,68.00644361
GLOBAL,GLOBAL,,2019,Both,73.12337447
COUNTRY,SAU,Eastern Mediterranean,2001,Male,69.72172697
COUNTRY,CAN,Americas,2004,Both,79.85004413
COUNTRY,DOM,Americas,2001,Male,70.85922741
COUNTRY,ATG,Americas,2010,Male,73.07678843
COUNTRY,LAO,Western Pacific,2016,Male,65.12494243
COUNTRY,KIR,Western Pacific,2015,Both,61.68537375
REGION,EMR,,2018,Male,68.25268972
COUNTRY,KHM,Western Pacific,2015,Male,65.84405025
COUNTRY,CRI,Americas,2007,Male,77.84029863
COUNTRY,SLB,Western Pacific,2010,Male,62.05787239
COUNTRY,CIV,Africa,2018,Both,62.90790762
COUNTRY,GHA,Africa,2006,Male,58.45477908
COUNTRY,MAR,Eastern Mediterranean,2014,Male,72.33786388
COUNTRY,IND,South-East Asia,2013,Both,68.51609058
COUNTRY,ZAF,Africa,2014,Both,62.78312708
COUNTRY,DJI,Eastern Mediterranean,2017,Male,63.03560799
COUNTRY,GUY,Americas,2020,Both,66.93943966
COUNTRY,TTO,Americas,2014,Female,77.2773763
COUNTRY,ARM,Europe,2016,Female,78.45614722
REGION,SEAR,,2008,Male,65.38494914
COUNTRY,LTU,Europe,2018,Both,75.75173506
COUNTRY,EGY,Eastern Mediterranean,2000,Female,71.93654429
COUNTRY,MNE,Europe,2000,Male,70.78632082
COUNTRY,HUN,Europe,2021,Both,74.39546955
COUNTRY,GAB,Africa,2021,Female,67.91844591
WORLDBANKINCOMEGROUP,WB_LI,,2001,Male,53.01736713
COUNTRY,CUB,Americas,2003,Male,75.58202346
COUNTRY,TZA,Africa,2005,Male,55.68788897
COUNTRY,PRI,Americas,2009,Both,78.42308292
REGION,EMR,,2013,Both,68.82100699
COUNTRY,BRB,Americas,2011,Both,76.02367426
COUNTRY,MLI,Africa,2011,Male,58.72607189
COUNTRY,CZE,Europe,2009,Both,77.27519564
COUNTRY,GRC,Europe,2007,Male,77.01317707
COUNTRY,COL,Americas,2000,Female,76.63117328
COUNTRY,PRY,Americas,2007,Male,72.41412523
COUNTRY,GNQ,Africa,2018,Male,59.86844272
COUNTRY,KIR,Western Pacific,2007,Both,61.1868882
COUNTRY,BWA,Africa,2021,Male,59.22470805
COUNTRY,SSD,Africa,2017,Both,58.88284459
COUNTRY,LBR,Africa,2009,Male,59.71299145
COUNTRY,NLD,Europe,2019,Female,83.76002655
COUNTRY,ALB,Europe,2006,Female,76.62337523
COUNTRY,BTN,South-East Asia,2001,Male,66.74868438
COUNTRY,BFA,Africa,2015,Male,58.4446628
COUNTRY,MLI,Africa,2020,Male,60.68307035
WORLDBANKINCOMEGROUP,WB_UMI,,2011,Both,73.48016867
COUNTRY,FJI,Western Pacific,2003,Both,66.62544107
COUNTRY,HRV,Europe,2011,Female,80.37717134
COUNTRY,SEN,Africa,2014,Male,65.36987228
COUNTRY,EGY,Eastern Mediterranean,2004,Female,71.93683065
COUNTRY,GIN,Africa,2012,Male,57.58136898
WORLDBANKINCOMEGROUP,WB_HI,,2005,Both,78.55484133
COUNTRY,YEM,Eastern Mediterranean,2012,Both,68.26819831
COUNTRY,IDN,South-East Asia,2003,Both,67.84714276
COUNTRY,CIV,Africa,2020,Both,63.31088991
COUNTRY,ZMB,Africa,2007,Male,51.55443965
COUNTRY,JOR,Eastern Mediterranean,2021,Both,75.64973596
COUNTRY,USA,Americas,2007,Female,80.22785018
COUNTRY,UKR,Europe,2002,Male,61.89740341
COUNTRY,BRN,Western Pacific,2004,Female,77.6797352
COUNTRY,GNQ,Africa,2006,Male,57.12661871
COUNTRY,COD,Africa,2016,Female,62.4336055
COUNTRY,MLT,Europe,2020,Both,82.01477782
COUNTRY,QAT,Eastern Mediterranean,2007,Female,73.61966407
COUNTRY,SSD,Africa,2016,Both,59.18616055
COUNTRY,IRN,Eastern Mediterranean,2002,Female,75.82566875
COUNTRY,HTI,Americas,2013,Both,61.91874198
COUNTRY,SGP,Western Pacific,2011,Female,84.0883178
COUNTRY,PAN,Americas,2011,Both,77.51683567
COUNTRY,BHS,Americas,2010,Male,69.36858434
COUNTRY,TKM,Europe,2018,Both,69.07787312
COUNTRY,EGY,Eastern Mediterranean,2012,Male,67.14416809
COUNTRY,BRN,Western Pacific,2007,Female,78.17774861
COUNTRY,BEL,Europe,2016,Male,78.70422516
COUNTRY,BHR,Eastern Mediterranean,2013,Female,75.71542125
COUNTRY,LUX,Europe,2015,Female,84.34910753
COUNTRY,MUS,Africa,2012,Both,73.69029649
COUNTRY,KOR,Western Pacific,2016,Male,79.52891431
COUNTRY,WSM,Western Pacific,2010,Female,71.99005457
COUNTRY,ESP,Europe,2005,Male,76.80478776
COUNTRY,CYP,Europe,2019,Both,82.17744701
COUNTRY,GEO,Europe,2000,Male,67.27552125
COUNTRY,KGZ,Europe,2015,Male,67.83552042
COUNTRY,GIN,Africa,2015,Female,60.45562596
COUNTRY,USA,Americas,2001,Both,76.75000279
COUNTRY,ARG,Americas,2020,Female,79.37590919
COUNTRY,HTI,Americas,2004,Male,58.24361401
COUNTRY,BLR,Europe,2004,Both,68.80163482
COUNTRY,SYC,Africa,2001,Both,72.22760033
COUNTRY,GEO,Europe,2012,Male,67.66458685
COUNTRY,SWE,Europe,2005,Both,80.4243719
COUNTRY,IRQ,Eastern Mediterranean,2021,Male,68.889713
COUNTRY,ARE,Eastern Mediterranean,2012,Both,80.30618497
COUNTRY,AUS,Western Pacific,2011,Both,81.93172968
COUNTRY,BRB,Americas,2016,Male,75.13761161
COUNTRY,PRK,South-East Asia,2007,Female,72.3655995
COUNTRY,LTU,Europe,2002,Male,66.09422087
COUNTRY,CRI,Americas,2002,Male,76.45117038
COUNTRY,KAZ,Europe,2019,Female,77.19851933
COUNTRY,LVA,Europe,2005,Male,64.82421449
COUNTRY,EST,Europe,2010,Both,75.84300326
WORLDBANKINCOMEGROUP,WB_HI,,2019,Male,78.48015696
COUNTRY,GHA,Africa,2015,Female,66.96885467
COUNTRY,BLR,Europe,2010,Both,70.35076033
COUNTRY,CAN,Americas,2015,Female,83.4800047
COUNTRY,COG,Africa,2006,Female,57.19541065
COUNTRY,AGO,Africa,2004,Female,54.21461698
COUNTRY,MMR,South-East Asia,2009,Male,61.18026813
COUNTRY,BLR,Europe,2015,Male,68.50925628
COUNTRY,SYC,Africa,2010,Male,69.66251408
COUNTRY,ETH,Africa,2017,Both,68.0726745
COUNTRY,LCA,Americas,2020,Female,79.55474362
COUNTRY,NIC,Americas,2000,Both,76.18011127
COUNTRY,SLE,Africa,2011,Female,56.4393975
COUNTRY,SOM,Eastern Mediterranean,2009,Female,53.17401553
COUNTRY,ALB,Europe,2020,Female,79.02439276
COUNTRY,ITA,Europe,2011,Both,81.82897949
COUNTRY,LUX,Europe,2019,Both,82.80168339
COUNTRY,CHN,Western Pacific,2010,Male,71.97687536
COUNTRY,AZE,Europe,2020,Female,75.46412199
COUNTRY,VNM,Western Pacific,2006,Both,72.23737668
COUNTRY,PHL,Western Pacific,2004,Female,73.50999109
COUNTRY,MWI,Africa,2000,Both,44.64126346
COUNTRY,GMB,Africa,2019,Female,66.97529172
COUNTRY,CHN,Western Pacific,2005,Female,75.18930435
COUNTRY,TJK,Europe,2011,Both,70.42452045
COUNTRY,PRI,Americas,2004,Both,77.47011967
COUNTRY,MEX,Americas,2020,Male,67.11552638
COUNTRY,POL,Europe,2019,Both,77.72984544
COUNTRY,SAU,Eastern Mediterranean,2002,Both,71.0757645
REGION,EUR,,2005,Male,69.40745712
COUNTRY,MYS,Western Pacific,2010,Female,76.2425633
COUNTRY,SUR,Americas,2013,Male,69.99284483
COUNTRY,CHL,Americas,2014,Male,77.3376288
COUNTRY,EST,Europe,2013,Male,72.3110281
COUNTRY,NAM,Africa,2008,Both,58.62203403
COUNTRY,SLE,Africa,2007,Female,53.81962044
COUNTRY,VNM,Western Pacific,2014,Male,68.61113267
COUNTRY,MLI,Africa,2003,Female,54.73267086
COUNTRY,JAM,Americas,2003,Male,71.47613943
COUNTRY,PSE,Eastern Mediterranean,2016,Both,74.99064876
COUNTRY,AZE,Europe,2009,Female,72.02967057
COUNTRY,SWE,Europe,2008,Male,78.98559602
COUNTRY,TGO,Africa,2012,Both,60.30947123
COUNTRY,YEM,Eastern Mediterranean,2018,Female,69.82911209
COUNTRY,MDV,South-East Asia,2012,Both,75.84622735
COUNTRY,ARE,Eastern Mediterranean,2010,Male,80.24816399
COUNTRY,TJK,Europe,2012,Male,69.16156361
COUNTRY,CHE,Europe,2020,Male,80.81707599
COUNTRY,FJI,Western Pacific,2011,Female,69.41634188
COUNTRY,KEN,Africa,2015,Male,61.87347295
COUNTRY,CYP,Europe,2005,Female,81.73398557
COUNTRY,ROU,Europe,2016,Female,78.74772283
COUNTRY,BHR,Eastern Mediterranean,2011,Both,74.19533253
COUNTRY,GIN,Africa,2017,Male,58.96117199
COUNTRY,MLI,Africa,2021,Female,62.28961652
COUNTRY,JPN,Western Pacific,2010,Both,83.08330199
COUNTRY,LBR,Africa,2001,Female,54.74068477
REGION,SEAR,,2021,Male,66.59948962
COUNTRY,FSM,Western Pacific,2020,Female,68.83850276
COUNTRY,CUB,Americas,2000,Both,76.74758667
COUNTRY,TTO,Americas,2016,Female,76.91267263
COUNTRY,ZAF,Africa,2019,Female,68.84884833
COUNTRY,LCA,Americas,2000,Both,73.2192679
COUNTRY,YEM,Eastern Mediterranean,2021,Male,63.08852618
COUNTRY,MDV,South-East Asia,2019,Both,75.44939578
GLOBAL,GLOBAL,,2003,Both,67.61658
COUNTRY,DNK,Europe,2010,Male,77.19744473
COUNTRY,TUN,Eastern Mediterranean,2002,Both,74.75755844
COUNTRY,SAU,Eastern Mediterranean,2016,Female,77.43942824
COUNTRY,KEN,Africa,2012,Male,60.20588179
COUNTRY,VUT,Western Pacific,2006,Female,68.9717133
COUNTRY,SYR,Eastern Mediterranean,2009,Female,75.26025318
COUNTRY,BLR,Europe,2004,Male,63.08499962
COUNTRY,RUS,Europe,2020,Both,71.37748039
COUNTRY,GBR,Europe,2001,Female,80.17592627
COUNTRY,CHL,Americas,2001,Female,79.63194777
COUNTRY,BLR,Europe,2019,Female,79.65554048
COUNTRY,LKA,South-East Asia,2000,Both,71.51130083
COUNTRY,COG,Africa,2016,Both,62.56582962
COUNTRY,HRV,Europe,2009,Male,73.01424125
COUNTRY,CMR,Africa,2005,Male,52.88200478
COUNTRY,GEO,Europe,2001,Both,71.59125705
COUNTRY,PRK,South-East Asia,2021,Male,69.75508488
COUNTRY,GBR,Europe,2011,Female,82.45477242
COUNTRY,DOM,Americas,2007,Male,70.45173543
COUNTRY,CIV,Africa,2003,Both,52.20445217
COUNTRY,USA,Americas,2001,Female,79.13898288
COUNTRY,IRQ,Eastern Mediterranean,2021,Both,71.46632369
COUNTRY,MDV,South-East Asia,2007,Female,75.53276741
COUNTRY,DNK,Europe,2002,Male,74.86704804
COUNTRY,IRN,Eastern Mediterranean,2001,Male,72.18901478
COUNTRY,TZA,Africa,2004,Male,54.8180154
COUNTRY,KHM,Western Pacific,2002,Female,63.20042183
COUNTRY,TKM,Europe,2000,Female,69.45405804
COUNTRY,LVA,Europe,2003,Male,65.3492424
COUNTRY,NAM,Africa,2010,Female,63.40145491
COUNTRY,SLE,Africa,2005,Male,51.05711818
COUNTRY,GNB,Africa,2011,Both,55.96327117
COUNTRY,BEN,Africa,2012,Male,59.48907893
COUNTRY,IND,South-East Asia,2014,Female,70.63601437
COUNTRY,URY,Americas,2006,Female,80.28499961
COUNTRY,ZAF,Africa,2002,Male,52.13723322
COUNTRY,LTU,Europe,2001,Both,71.51538807
COUNTRY,PRI,Americas,2012,Male,75.68753082
COUNTRY,SSD,Africa,2018,Female,60.96825914
COUNTRY,ERI,Africa,2011,Both,60.90743675
COUNTRY,BLR,Europe,2010,Female,76.43373322
COUNTRY,TJK,Europe,2001,Both,66.35716048
COUNTRY,BRB,Americas,2017,Both,76.33626177
COUNTRY,TZA,Africa,2016,Both,65.60342077
COUNTRY,MEX,Americas,2000,Both,74.21831002
COUNTRY,EST,Europe,2009,Female,79.92020354
COUNTRY,MEX,Americas,2017,Male,72.98208505
COUNTRY,DJI,Eastern Mediterranean,2014,Both,63.51525954
COUNTRY,JOR,Eastern Mediterranean,2019,Both,79.7854181
COUNTRY,GTM,Americas,2004,Both,69.65899192
COUNTRY,ARE,Eastern Mediterranean,2020,Female,82.16458713
COUNTRY,LVA,Europe,2012,Both,73.86536335
COUNTRY,CAF,Africa,2011,Female,51.38916679
COUNTRY,UKR,Europe,2003,Female,73.19616843
COUNTRY,PER,Americas,2001,Female,77.62412881
COUNTRY,HND,Americas,2005,Both,70.54437222
COUNTRY,LBN,Eastern Mediterranean,2005,Female,78.74146944
COUNTRY,BRB,Americas,2016,Female,77.42883762
COUNTRY,BDI,Africa,2001,Male,43.10796347
COUNTRY,SRB,Europe,2011,Male,71.895397
COUNTRY,BRB,Americas,2000,Both,74.60503157
COUNTRY,CMR,Africa,2000,Both,52.95852821
COUNTRY,TZA,Africa,2008,Both,60.43730538
COUNTRY,PAK,Eastern Mediterranean,2003,Both,62.14630981
WORLDBANKINCOMEGROUP,WB_LMI,,2012,Male,65.47044063
COUNTRY,PSE,Eastern Mediterranean,2011,Male,70.70670545
COUNTRY,LVA,Europe,2008,Male,66.40446735
COUNTRY,MUS,Africa,2019,Female,77.42885789
COUNTRY,PRI,Americas,2018,Both,80.71857467
COUNTRY,NAM,Africa,2019,Male,59.98828346
COUNTRY,PAN,Americas,2000,Both,76.15178489
COUNTRY,BDI,Africa,2009,Female,59.96127906
COUNTRY,PRK,South-East Asia,2015,Female,74.27300868
COUNTRY,PNG,Western Pacific,2013,Male,64.46460604
COUNTRY,SUR,Americas,2021,Both,69.78412349
COUNTRY,SVN,Europe,2010,Male,76.23431431
GLOBAL,GLOBAL,,2004,Both,67.95251087
COUNTRY,SSD,Africa,2020,Female,61.25040383
COUNTRY,SWZ,Africa,2004,Female,42.94607892
COUNTRY,ERI,Africa,2012,Female,64.45652646
COUNTRY,SOM,Eastern Mediterranean,2019,Male,52.8661225
COUNTRY,MNE,Europe,2016,Female,79.80532006
COUNTRY,PRK,South-East Asia,2019,Both,72.31891378
COUNTRY,COM,Africa,2015,Male,66.38946477
COUNTRY,CHN,Western Pacific,2015,Female,79.76158119
WORLDBANKINCOMEGROUP,WB_LI,,2002,Both,55.01066748
COUNTRY,COG,Africa,2015,Both,62.05475682
COUNTRY,AUS,Western Pacific,2004,Female,83.04710701
COUNTRY,SLV,Americas,2002,Male,69.20360603
COUNTRY,CHN,Western Pacific,2014,Male,73.39094171
COUNTRY,GNB,Africa,2012,Male,54.15380603
COUNTRY,CZE,Europe,2011,Both,77.78639074
COUNTRY,NER,Africa,2005,Female,55.31492002
COUNTRY,SLV,Americas,2005,Both,73.40349475
COUNTRY,GRC,Europe,2013,Both,80.77961776
COUNTRY,MNG,Western Pacific,2000,Male,59.94706595
COUNTRY,COD,Africa,2008,Female,57.87864821
COUNTRY,MDA,Europe,2006,Both,66.7168869
COUNTRY,ARM,Europe,2005,Male,68.25259877
COUNTRY,ATG,Americas,2005,Female,77.54738074
COUNTRY,KGZ,Europe,2016,Both,72.67043609
COUNTRY,KAZ,Europe,2019,Male,68.84461035
COUNTRY,SWZ,Africa,2018,Male,51.47181775
COUNTRY,BFA,Africa,2000,Male,50.33991711
COUNTRY,TZA,Africa,2002,Both,54.24829544
COUNTRY,BIH,Europe,2000,Female,77.95811474
COUNTRY,CAF,Africa,2007,Female,49.05687352
COUNTRY,UGA,Africa,2020,Both,66.29850916
COUNTRY,KIR,Western Pacific,2019,Both,62.13784891
COUNTRY,CPV,Africa,2004,Male,68.34384216
COUNTRY,RWA,Africa,2016,Female,69.00521665
COUNTRY,BRN,Western Pacific,2002,Both,75.90522385
COUNTRY,IDN,South-East Asia,2005,Male,66.76344921
COUNTRY,OMN,Eastern Mediterranean,2013,Both,73.91615999
COUNTRY,JOR,Eastern Mediterranean,2011,Female,77.3067972
COUNTRY,MNG,Western Pacific,2010,Male,63.09790053
COUNTRY,SDN,Eastern Mediterranean,2013,Female,68.94108173
COUNTRY,GUY,Americas,2015,Both,66.95276619
COUNTRY,SYC,Africa,2013,Male,70.13074011
COUNTRY,HTI,Americas,2014,Male,62.05144178
COUNTRY,MWI,Africa,2015,Both,61.82512095
COUNTRY,HRV,Europe,2004,Both,75.62048664
COUNTRY,SOM,Eastern Mediterranean,2001,Male,47.20073526
COUNTRY,AGO,Africa,2004,Both,52.3558271
COUNTRY,DNK,Europe,2007,Female,80.35471193
COUNTRY,UGA,Africa,2016,Male,61.19672436
COUNTRY,SVN,Europe,2015,Both,80.46318817
COUNTRY,ISL,Europe,2016,Male,80.70490222
COUNTRY,VEN,Americas,2003,Female,77.57378569
COUNTRY,LKA,South-East Asia,2008,Female,77.78565083
COUNTRY,CPV,Africa,2008,Both,73.93039416
COUNTRY,MDG,Africa,2002,Male,58.43037134
COUNTRY,CHN,Western Pacific,2020,Female,80.74214242
COUNTRY,GMB,Africa,2013,Male,61.45715703
COUNTRY,YEM,Eastern Mediterranean,2006,Male,64.6043252
COUNTRY,BGR,Europe,2001,Both,71.85118008
COUNTRY,KIR,Western Pacific,2010,Male,58.06168753
COUNTRY,BRB,Americas,2004,Male,72.48857541
COUNTRY,RUS,Europe,2005,Both,65.18978014
COUNTRY,KGZ,Europe,2013,Male,66.77736192
COUNTRY,VUT,Western Pacific,2011,Female,69.81913102
COUNTRY,ZWE,Africa,2020,Male,57.11263941
COUNTRY,BGD,South-East Asia,2002,Male,64.78497459
COUNTRY,THA,South-East Asia,2019,Male,73.3049176
COUNTRY,UZB,Europe,2009,Female,68.70269321
COUNTRY,SVN,Europe,2018,Female,83.68821663
COUNTRY,GBR,Europe,2003,Both,78.14795765
COUNTRY,ROU,Europe,2008,Male,69.63426863
COUNTRY,VNM,Western Pacific,2008,Female,76.7574576
COUNTRY,TTO,Americas,2006,Both,72.20904818
COUNTRY,POL,Europe,2003,Female,78.65714749
COUNTRY,SYC,Africa,2011,Female,76.83962233
COUNTRY,BOL,Americas,2016,Female,73.10708658
COUNTRY,CIV,Africa,2000,Both,51.16878476
COUNTRY,TKM,Europe,2001,Female,69.71732719
COUNTRY,HND,Americas,2013,Female,71.601817
COUNTRY,SLE,Africa,2018,Both,59.8662114
COUNTRY,KWT,Eastern Mediterranean,2019,Both,82.50221054
COUNTRY,UZB,Europe,2014,Male,66.49945994
COUNTRY,GRC,Europe,2012,Both,80.23315335
COUNTRY,POL,Europe,2000,Both,73.69538073
COUNTRY,EST,Europe,2015,Both,77.63428878
COUNTRY,AGO,Africa,2006,Male,52.33699654
COUNTRY,RUS,Europe,2013,Male,65.05191739
COUNTRY,ERI,Africa,2018,Female,66.27962047
COUNTRY,NIC,Americas,2018,Both,78.45090354
WORLDBANKINCOMEGROUP,WB_UMI,,2017,Male,72.2996712
WORLDBANKINCOMEGROUP,WB_LI,,2015,Both,62.58328954
COUNTRY,CAF,Africa,2008,Both,48.29879732
COUNTRY,DOM,Americas,2005,Male,70.23872852
COUNTRY,PRI,Americas,2004,Male,73.92527569
COUNTRY,JPN,Western Pacific,2006,Both,82.59216336
COUNTRY,MMR,South-East Asia,2003,Female,63.13000189
COUNTRY,ETH,Africa,2020,Both,68.79596101
COUNTRY,NIC,Americas,2019,Male,76.29703806
COUNTRY,BWA,Africa,2001,Male,45.27062874
COUNTRY,SWE,Europe,2017,Male,80.50176231
COUNTRY,BRB,Americas,2001,Male,73.03459115
COUNTRY,NER,Africa,2012,Female,59.78468719
COUNTRY,KHM,Western Pacific,2000,Male,56.77570937
COUNTRY,EGY,Eastern Mediterranean,2011,Male,67.25354788
COUNTRY,URY,Americas,2002,Both,75.11068373
REGION,AFR,,2019,Female,66.07876409
COUNTRY,NER,Africa,2008,Both,57.32288169
COUNTRY,GHA,Africa,2014,Both,63.96496972
COUNTRY,AUT,Europe,2012,Both,80.71875852
COUNTRY,PRI,Americas,2016,Both,80.23535619
GLOBAL,GLOBAL,,2006,Male,66.52492527
COUNTRY,LBY,Eastern Mediterranean,2017,Male,71.04287399
COUNTRY,BHS,Americas,2000,Female,74.23290747
COUNTRY,BEL,Europe,2021,Male,79.28523112
COUNTRY,CMR,Africa,2009,Female,57.6876887
WORLDBANKINCOMEGROUP,WB_UMI,,2013,Female,77.48953493
COUNTRY,GAB,Africa,2011,Both,62.08769123
COUNTRY,MDG,Africa,2002,Female,60.45078617
COUNTRY,EST,Europe,2017,Male,73.71208609
COUNTRY,SGP,Western Pacific,2021,Both,83.85708962
COUNTRY,BIH,Europe,2014,Female,79.59395832
COUNTRY,GNQ,Africa,2014,Both,61.53172347
COUNTRY,LBN,Eastern Mediterranean,2010,Both,77.96731586
COUNTRY,GTM,Americas,2004,Male,66.4935315
COUNTRY,CYP,Europe,2010,Male,79.10552873
COUNTRY,LBR,Africa,2005,Both,57.55945739
COUNTRY,BLZ,Americas,2007,Male,70.76805072
COUNTRY,GNB,Africa,2021,Both,58.62801846
COUNTRY,SSD,Africa,2015,Both,59.27637583
COUNTRY,GNQ,Africa,2005,Female,57.41166299
COUNTRY,ZWE,Africa,2000,Male,45.07027993
COUNTRY,TJK,Europe,2021,Both,71.814877
COUNTRY,SYC,Africa,2005,Female,76.66362196
COUNTRY,TZA,Africa,2007,Female,60.43428226
COUNTRY,ROU,Europe,2015,Both,74.90936922
COUNTRY,NER,Africa,2006,Female,56.31282683
COUNTRY,GEO,Europe,2001,Male,67.56644014
COUNTRY,ARM,Europe,2020,Female,76.1565204
COUNTRY,BHR,Eastern Mediterranean,2021,Both,74.38371772
COUNTRY,MLI,Africa,2020,Female,62.25685245
COUNTRY,SLB,Western Pacific,2014,Male,62.67220407
COUNTRY,NPL,South-East Asia,2021,Female,71.79351837
COUNTRY,BOL,Americas,2015,Both,71.94895895
COUNTRY,IRL,Europe,2006,Male,76.79290698
COUNTRY,LUX,Europe,2009,Female,83.13826155
COUNTRY,STP,Africa,2012,Male,68.21194758
COUNTRY,SUR,Americas,2004,Female,73.90893266
COUNTRY,CMR,Africa,2010,Female,58.19381093
COUNTRY,QAT,Eastern Mediterranean,2001,Both,70.31526721
COUNTRY,USA,Americas,2016,Female,80.76654854
COUNTRY,BEL,Europe,2002,Female,80.93615981
COUNTRY,MYS,Western Pacific,2004,Both,73.82138244
COUNTRY,NPL,South-East Asia,2014,Both,70.19243321
COUNTRY,LSO,Africa,2017,Female,54.02306265
COUNTRY,VNM,Western Pacific,2013,Both,72.83984641
COUNTRY,HUN,Europe,2002,Male,68.28702907
COUNTRY,MNE,Europe,2012,Both,76.17609575
COUNTRY,ROU,Europe,2009,Both,73.44267621
COUNTRY,SRB,Europe,2006,Female,76.02307775
COUNTRY,VNM,Western Pacific,2006,Male,67.95038316
COUNTRY,LTU,Europe,2008,Female,77.43629538
COUNTRY,SRB,Europe,2005,Male,70.1167279
COUNTRY,CAF,Africa,2019,Both,52.93260744
COUNTRY,BGR,Europe,2002,Both,72.11466914
COUNTRY,TUN,Eastern Mediterranean,2009,Both,76.07616117
COUNTRY,ECU,Americas,2017,Female,79.77389964
COUNTRY,MOZ,Africa,2006,Male,50.10610979
COUNTRY,TUR,Europe,2015,Male,74.04816793
COUNTRY,LTU,Europe,2000,Female,77.27473911
COUNTRY,ITA,Europe,2007,Female,83.64564016
COUNTRY,JPN,Western Pacific,2016,Male,81.29287195
COUNTRY,SDN,Eastern Mediterranean,2017,Both,69.04016145
COUNTRY,ZAF,Africa,2000,Female,59.62252583
COUNTRY,LTU,Europe,2009,Male,67.1191359
COUNTRY,ZAF,Africa,2006,Female,53.42500059
COUNTRY,ARE,Eastern Mediterranean,2019,Female,82.29087408
COUNTRY,URY,Americas,2008,Male,72.49879158
COUNTRY,MOZ,Africa,2019,Male,55.38510307
COUNTRY,MYS,Western Pacific,2019,Male,72.7078106
COUNTRY,HRV,Europe,2003,Male,71.26633092
COUNTRY,MNG,Western Pacific,2004,Male,60.84342491
REGION,WPR,,2002,Male,69.81933329
COUNTRY,URY,Americas,2004,Both,75.26030661
COUNTRY,GNB,Africa,2009,Female,56.84595698
COUNTRY,MDG,Africa,2013,Female,64.18619158
COUNTRY,VUT,Western Pacific,2006,Male,62.38637912
COUNTRY,EGY,Eastern Mediterranean,2006,Both,69.56785371
COUNTRY,PRI,Americas,2005,Both,77.60317033
COUNTRY,URY,Americas,2017,Male,73.66248946
COUNTRY,SSD,Africa,2004,Male,53.53192775
COUNTRY,SLB,Western Pacific,2005,Female,66.47282628
COUNTRY,LAO,Western Pacific,2014,Both,66.43037564
COUNTRY,CIV,Africa,2005,Both,53.84685304
COUNTRY,KAZ,Europe,2010,Both,68.51031045
COUNTRY,AZE,Europe,2019,Both,75.79966602
COUNTRY,LAO,Western Pacific,2008,Female,65.48929002
COUNTRY,LBY,Eastern Mediterranean,2005,Both,74.01467345
COUNTRY,URY,Americas,2000,Female,79.06903335
COUNTRY,SWZ,Africa,2014,Both,50.93411451
COUNTRY,COM,Africa,2019,Male,66.80228997
COUNTRY,JAM,Americas,2009,Male,69.02523822
COUNTRY,POL,Europe,2020,Both,76.38788167
COUNTRY,MWI,Africa,2013,Male,57.7674916
COUNTRY,MUS,Africa,2020,Female,76.98975453
